"order_id","product_id","quantity","list_price","discount","id"
609,5,1,1320.99,0.1,1704
610,26,1,599.99,0.1,1705
610,24,1,549.99,0.07,1706
610,18,2,449,0.07,1707
610,3,1,999.99,0.07,1708
610,8,1,1799.99,0.1,1709
611,16,2,599.99,0.07,1710
612,13,1,269.99,0.1,1711
612,14,1,269.99,0.1,1712
612,17,1,429,0.07,1713
612,20,1,599.99,0.2,1714
613,9,2,2999.99,0.1,1715
613,18,2,449,0.05,1716
613,12,1,549.99,0.07,1717
614,18,1,449,0.1,1718
614,21,1,269.99,0.05,1719
615,11,1,1680.99,0.07,1720
615,23,1,299.99,0.05,1721
615,6,2,469.99,0.1,1722
615,19,2,449,0.1,1723
616,24,1,549.99,0.2,1724
616,16,2,599.99,0.2,1725
617,15,2,529.99,0.2,1726
617,11,2,1680.99,0.07,1727
618,17,2,429,0.1,1728
618,11,1,1680.99,0.07,1729
619,25,1,499.99,0.07,1730
620,5,2,1320.99,0.2,1731
621,17,2,429,0.07,1732
622,9,2,2999.99,0.07,1733
622,18,1,449,0.1,1734
622,10,1,1549,0.2,1735
622,25,1,499.99,0.07,1736
623,8,1,1799.99,0.07,1737
624,21,2,269.99,0.05,1738
624,16,1,599.99,0.07,1739
624,22,1,269.99,0.07,1740
624,14,2,269.99,0.2,1741
625,17,1,429,0.07,1742
625,11,2,1680.99,0.2,1743
625,26,1,599.99,0.07,1744
625,23,2,299.99,0.1,1745
626,15,1,529.99,0.2,1746
627,19,1,449,0.07,1747
627,9,2,2999.99,0.2,1748
627,26,1,599.99,0.07,1749
628,15,2,529.99,0.1,1750
629,19,1,449,0.05,1751
629,5,2,1320.99,0.05,1752
629,23,2,299.99,0.1,1753
629,14,2,269.99,0.05,1754
629,6,2,469.99,0.1,1755
630,5,1,1320.99,0.05,1756
630,25,1,499.99,0.1,1757
630,18,2,449,0.1,1758
630,21,2,269.99,0.07,1759
631,24,2,549.99,0.07,1760
631,15,2,529.99,0.07,1761
632,25,1,499.99,0.2,1762
632,11,2,1680.99,0.1,1763
632,15,1,529.99,0.07,1764
632,6,1,469.99,0.05,1765
632,22,2,269.99,0.1,1766
633,12,2,549.99,0.05,1767
633,13,2,269.99,0.2,1768
633,5,2,1320.99,0.2,1769
633,10,2,1549,0.2,1770
634,4,2,2899.99,0.05,1771
634,12,1,549.99,0.1,1772
635,4,1,2899.99,0.05,1773
636,85,2,329.99,0.2,1774
637,9,1,2999.99,0.1,1775
637,106,2,449.99,0.1,1776
638,103,1,551.99,0.05,1777
638,56,1,5499.99,0.2,1778
638,53,2,749.99,0.05,1779
639,15,1,529.99,0.07,1780
639,73,1,749.99,0.05,1781
639,72,1,619.99,0.05,1782
639,61,2,4999.99,0.1,1783
640,106,2,449.99,0.05,1784
640,32,1,469.99,0.07,1785
640,30,1,999.99,0.07,1786
640,76,2,299.99,0.07,1787
640,109,2,416.99,0.2,1788
641,15,1,529.99,0.05,1789
641,62,1,3499.99,0.2,1790
641,64,1,489.99,0.2,1791
642,68,2,449.99,0.07,1792
643,53,1,749.99,0.05,1793
644,9,1,2999.99,0.07,1794
645,99,1,299.99,0.07,1795
645,42,2,2299.99,0.05,1796
645,6,1,469.99,0.05,1797
645,47,2,5299.99,0.07,1798
645,21,2,269.99,0.07,1799
646,15,2,529.99,0.2,1800
646,4,1,2899.99,0.07,1801
646,95,1,299.99,0.05,1802
646,12,1,549.99,0.2,1803
647,25,2,499.99,0.07,1804
647,13,1,269.99,0.1,1805
648,24,1,549.99,0.07,1806
649,97,2,349.99,0.1,1807
649,90,1,209.99,0.07,1808
649,11,2,1680.99,0.1,1809
649,78,1,647.99,0.05,1810
650,3,1,999.99,0.2,1811
651,79,1,402.99,0.1,1812
651,85,1,329.99,0.05,1813
651,102,2,489.99,0.05,1814
651,94,2,249.99,0.05,1815
652,102,1,489.99,0.1,1816
652,62,2,3499.99,0.2,1817
652,67,2,250.99,0.2,1818
652,23,1,299.99,0.1,1819
652,74,1,439.99,0.05,1820
653,6,1,469.99,0.07,1821
653,43,1,5299.99,0.1,1822
653,2,2,749.99,0.1,1823
653,80,1,761.99,0.2,1824
653,88,2,189.99,0.07,1825
654,9,1,2999.99,0.1,1826
654,95,1,299.99,0.1,1827
654,110,2,470.99,0.07,1828
654,97,2,349.99,0.07,1829
655,67,1,250.99,0.1,1830
656,83,1,149.99,0.1,1831
656,22,1,269.99,0.07,1832
656,33,2,469.99,0.05,1833
657,52,1,875.99,0.05,1834
657,54,2,3199.99,0.05,1835
658,49,2,3499.99,0.2,1836
658,29,1,999.99,0.05,1837
658,9,1,2999.99,0.05,1838
659,42,2,2299.99,0.05,1839
659,39,2,1499.99,0.07,1840
659,70,1,659.99,0.05,1841
659,61,2,4999.99,0.07,1842
660,30,1,999.99,0.2,1843
660,59,2,2599.99,0.07,1844
660,47,2,5299.99,0.05,1845
660,29,2,999.99,0.2,1846
661,63,2,3499.99,0.07,1847
661,22,2,269.99,0.05,1848
662,55,2,2699.99,0.1,1849
662,95,2,299.99,0.2,1850
662,102,2,489.99,0.07,1851
662,22,1,269.99,0.07,1852
662,106,2,449.99,0.07,1853
663,41,2,1469.99,0.05,1854
663,17,2,429,0.2,1855
663,94,1,249.99,0.05,1856
663,71,1,416.99,0.07,1857
663,106,1,449.99,0.2,1858
664,52,2,875.99,0.07,1859
664,5,1,1320.99,0.07,1860
664,50,1,5999.99,0.2,1861
664,101,2,339.99,0.2,1862
664,47,1,5299.99,0.07,1863
665,58,1,4999.99,0.07,1864
665,42,2,2299.99,0.2,1865
665,25,2,499.99,0.05,1866
666,98,2,489.99,0.2,1867
666,39,1,1499.99,0.05,1868
667,79,1,402.99,0.2,1869
667,84,1,109.99,0.1,1870
667,3,1,999.99,0.2,1871
667,99,1,299.99,0.1,1872
667,85,1,329.99,0.05,1873
668,48,2,1499.99,0.05,1874
668,19,2,449,0.1,1875
669,16,2,599.99,0.07,1876
669,72,1,619.99,0.07,1877
670,108,1,449.99,0.1,1878
670,28,1,2499.99,0.07,1879
670,104,2,481.99,0.2,1880
670,45,2,869.99,0.05,1881
671,30,1,999.99,0.05,1882
671,69,1,416.99,0.05,1883
671,55,1,2699.99,0.2,1884
671,4,1,2899.99,0.07,1885
671,109,2,416.99,0.07,1886
672,51,2,6499.99,0.07,1887
672,96,2,349.99,0.2,1888
672,48,2,1499.99,0.07,1889
673,66,1,250.99,0.2,1890
673,38,1,549.99,0.2,1891
673,5,1,1320.99,0.07,1892
673,13,1,269.99,0.1,1893
674,26,2,599.99,0.2,1894
675,17,1,429,0.05,1895
675,89,2,209.99,0.05,1896
675,19,1,449,0.07,1897
675,32,1,469.99,0.2,1898
676,70,1,659.99,0.2,1899
676,104,2,481.99,0.07,1900
676,24,1,549.99,0.1,1901
676,29,1,999.99,0.2,1902
677,75,1,599.99,0.07,1903
677,7,2,3999.99,0.07,1904
677,105,2,533.99,0.07,1905
677,91,2,349.99,0.05,1906
677,54,2,3199.99,0.1,1907
678,52,2,875.99,0.05,1908
678,37,2,379.99,0.07,1909
679,15,2,529.99,0.2,1910
679,83,2,149.99,0.05,1911
680,81,2,1099.99,0.05,1912
680,7,1,3999.99,0.2,1913
680,50,1,5999.99,0.07,1914
681,82,1,659.99,0.05,1915
681,63,1,3499.99,0.07,1916
681,61,1,4999.99,0.2,1917
681,6,2,469.99,0.05,1918
681,30,1,999.99,0.07,1919
682,39,1,1499.99,0.2,1920
682,60,2,1559.99,0.2,1921
682,99,1,299.99,0.2,1922
683,2,2,749.99,0.1,1923
684,56,1,5499.99,0.07,1924
684,33,1,469.99,0.1,1925
685,59,1,2599.99,0.05,1926
685,48,2,1499.99,0.05,1927
685,107,1,416.99,0.05,1928
685,98,2,489.99,0.2,1929
685,56,2,5499.99,0.05,1930
686,16,1,599.99,0.2,1931
686,30,1,999.99,0.1,1932
686,88,2,189.99,0.2,1933
686,19,2,449,0.2,1934
686,104,1,481.99,0.2,1935
687,48,2,1499.99,0.05,1936
687,95,1,299.99,0.07,1937
687,5,2,1320.99,0.2,1938
687,83,1,149.99,0.07,1939
688,8,1,1799.99,0.1,1940
688,88,1,189.99,0.05,1941
689,33,2,469.99,0.1,1942
690,84,1,109.99,0.2,1943
690,11,2,1680.99,0.07,1944
690,85,1,329.99,0.05,1945
690,109,2,416.99,0.2,1946
691,23,2,299.99,0.05,1947
691,5,2,1320.99,0.1,1948
691,55,2,2699.99,0.2,1949
691,20,1,599.99,0.2,1950
692,59,1,2599.99,0.2,1951
692,75,1,599.99,0.07,1952
692,15,2,529.99,0.07,1953
692,56,2,5499.99,0.1,1954
693,104,2,481.99,0.2,1955
693,13,1,269.99,0.2,1956
693,5,2,1320.99,0.05,1957
693,31,1,1632.99,0.07,1958
694,48,1,1499.99,0.2,1959
694,39,1,1499.99,0.05,1960
694,55,2,2699.99,0.1,1961
694,103,2,551.99,0.2,1962
694,45,2,869.99,0.1,1963
695,82,2,659.99,0.1,1964
695,57,2,1999.99,0.2,1965
696,88,2,189.99,0.07,1966
696,7,1,3999.99,0.1,1967
696,45,1,869.99,0.07,1968
697,5,2,1320.99,0.05,1969
698,96,1,349.99,0.07,1970
698,12,1,549.99,0.07,1971
698,40,2,4999.99,0.05,1972
699,106,2,449.99,0.1,1973
699,48,1,1499.99,0.07,1974
699,31,1,1632.99,0.2,1975
699,24,2,549.99,0.1,1976
699,82,2,659.99,0.2,1977
700,7,2,3999.99,0.05,1978
700,63,1,3499.99,0.2,1979
701,84,1,109.99,0.05,1980
702,25,2,499.99,0.05,1981
702,104,1,481.99,0.1,1982
702,3,2,999.99,0.07,1983
703,45,2,869.99,0.2,1984
703,66,2,250.99,0.05,1985
703,72,1,619.99,0.2,1986
703,4,2,2899.99,0.2,1987
704,10,2,1549,0.05,1988
704,62,1,3499.99,0.2,1989
704,100,2,489.99,0.07,1990
705,61,1,4999.99,0.1,1991
706,27,1,999.99,0.1,1992
706,23,2,299.99,0.05,1993
706,60,1,1559.99,0.2,1994
707,106,2,449.99,0.05,1995
707,100,1,489.99,0.07,1996
707,11,2,1680.99,0.1,1997
707,26,2,599.99,0.1,1998
708,6,1,469.99,0.07,1999
708,47,1,5299.99,0.1,2000
708,34,2,469.99,0.2,2001
709,55,2,2699.99,0.05,2002
709,101,2,339.99,0.07,2003
709,48,1,1499.99,0.07,2004
710,42,1,2299.99,0.05,2005
710,60,2,1559.99,0.2,2006
710,39,2,1499.99,0.2,2007
710,57,1,1999.99,0.2,2008
710,28,1,2499.99,0.05,2009
711,5,2,1320.99,0.05,2010
711,95,2,299.99,0.2,2011
711,72,2,619.99,0.05,2012
712,44,2,539.99,0.2,2013
712,74,2,439.99,0.1,2014
712,35,1,832.99,0.2,2015
712,76,1,299.99,0.2,2016
712,4,2,2899.99,0.05,2017
713,93,2,209.99,0.2,2018
713,97,2,349.99,0.1,2019
713,53,1,749.99,0.07,2020
713,108,2,449.99,0.07,2021
714,92,2,209.99,0.2,2022
715,61,2,4999.99,0.1,2023
715,50,1,5999.99,0.2,2024
716,111,2,470.99,0.1,2025
716,93,2,209.99,0.07,2026
716,79,1,402.99,0.1,2027
716,4,2,2899.99,0.05,2028
717,56,2,5499.99,0.05,2029
717,93,1,209.99,0.2,2030
718,92,2,209.99,0.07,2031
718,40,2,4999.99,0.07,2032
718,64,2,489.99,0.1,2033
719,100,1,489.99,0.2,2034
720,111,1,470.99,0.07,2035
720,6,1,469.99,0.1,2036
721,45,2,869.99,0.07,2037
721,102,1,489.99,0.1,2038
721,73,2,749.99,0.05,2039
721,33,1,469.99,0.2,2040
722,22,2,269.99,0.07,2041
722,3,1,999.99,0.05,2042
722,104,2,481.99,0.1,2043
723,24,2,549.99,0.07,2044
723,16,1,599.99,0.05,2045
723,108,1,449.99,0.07,2046
724,23,1,299.99,0.05,2047
724,75,1,599.99,0.2,2048
724,102,1,489.99,0.05,2049
724,55,1,2699.99,0.2,2050
725,90,1,209.99,0.1,2051
725,91,1,349.99,0.05,2052
725,77,2,799.99,0.07,2053
725,62,2,3499.99,0.1,2054
726,64,1,489.99,0.2,2055
727,78,1,647.99,0.07,2056
727,82,2,659.99,0.05,2057
728,70,1,659.99,0.05,2058
728,56,1,5499.99,0.1,2059
728,91,1,349.99,0.1,2060
728,58,1,4999.99,0.07,2061
729,101,2,339.99,0.1,2062
730,59,2,2599.99,0.05,2063
730,79,1,402.99,0.1,2064
730,96,2,349.99,0.07,2065
730,13,1,269.99,0.1,2066
731,91,1,349.99,0.05,2067
731,49,1,3499.99,0.2,2068
731,67,2,250.99,0.2,2069
731,29,1,999.99,0.2,2070
732,47,1,5299.99,0.07,2071
732,4,2,2899.99,0.07,2072
733,84,1,109.99,0.05,2073
733,55,1,2699.99,0.2,2074
733,102,2,489.99,0.1,2075
734,26,1,599.99,0.2,2076
734,3,1,999.99,0.05,2077
734,84,2,109.99,0.2,2078
734,65,2,346.99,0.1,2079
735,71,2,416.99,0.1,2080
735,10,2,1549,0.07,2081
736,56,2,5499.99,0.05,2082
736,17,1,429,0.1,2083
736,62,2,3499.99,0.2,2084
737,52,1,875.99,0.05,2085
737,19,2,449,0.07,2086
737,77,2,799.99,0.07,2087
737,34,1,469.99,0.2,2088
738,82,2,659.99,0.07,2089
738,38,2,549.99,0.2,2090
738,25,1,499.99,0.1,2091
738,63,1,3499.99,0.07,2092
739,3,1,999.99,0.2,2093
740,81,1,1099.99,0.05,2094
740,94,2,249.99,0.2,2095
740,11,1,1680.99,0.2,2096
740,19,1,449,0.2,2097
740,12,2,549.99,0.07,2098
741,58,1,4999.99,0.05,2099
741,76,1,299.99,0.07,2100
741,21,2,269.99,0.07,2101
741,56,2,5499.99,0.05,2102
742,107,2,416.99,0.05,2103
742,45,1,869.99,0.07,2104
743,80,1,761.99,0.05,2105
744,33,2,469.99,0.2,2106
745,95,2,299.99,0.05,2107
745,22,2,269.99,0.2,2108
745,78,1,647.99,0.1,2109
746,99,1,299.99,0.1,2110
747,110,1,470.99,0.07,2111
747,86,1,149.99,0.2,2112
747,33,2,469.99,0.1,2113
747,81,1,1099.99,0.07,2114
748,16,2,599.99,0.1,2115
748,83,2,149.99,0.05,2116
748,41,1,1469.99,0.07,2117
748,35,2,832.99,0.2,2118
749,9,1,2999.99,0.2,2119
749,28,1,2499.99,0.05,2120
749,79,1,402.99,0.2,2121
749,24,1,549.99,0.05,2122
749,40,1,4999.99,0.07,2123
750,72,1,619.99,0.05,2124
750,78,2,647.99,0.1,2125
751,45,2,869.99,0.05,2126
752,12,2,549.99,0.05,2127
752,31,2,1632.99,0.05,2128
753,105,2,533.99,0.07,2129
753,7,2,3999.99,0.2,2130
753,36,2,832.99,0.1,2131
753,95,1,299.99,0.07,2132
753,66,1,250.99,0.2,2133
754,74,2,439.99,0.07,2134
754,12,2,549.99,0.07,2135
754,3,1,999.99,0.05,2136
754,67,2,250.99,0.05,2137
754,7,1,3999.99,0.2,2138
755,80,2,761.99,0.07,2139
755,43,2,5299.99,0.05,2140
755,57,2,1999.99,0.1,2141
756,64,1,489.99,0.1,2142
756,17,2,429,0.05,2143
757,95,1,299.99,0.1,2144
758,22,2,269.99,0.07,2145
758,99,1,299.99,0.1,2146
758,27,1,999.99,0.07,2147
758,65,2,346.99,0.07,2148
758,109,1,416.99,0.2,2149
759,93,2,209.99,0.05,2150
759,78,1,647.99,0.07,2151
760,21,2,269.99,0.07,2152
760,29,2,999.99,0.07,2153
761,43,1,5299.99,0.07,2154
761,52,2,875.99,0.2,2155
762,102,2,489.99,0.05,2156
763,90,1,209.99,0.07,2157
763,103,1,551.99,0.1,2158
764,55,1,2699.99,0.07,2159
764,95,2,299.99,0.05,2160
764,81,2,1099.99,0.07,2161
765,28,2,2499.99,0.2,2162
765,12,1,549.99,0.07,2163
765,25,1,499.99,0.2,2164
765,53,1,749.99,0.2,2165
765,65,1,346.99,0.05,2166
766,111,1,470.99,0.2,2167
767,63,1,3499.99,0.1,2168
767,29,1,999.99,0.07,2169
767,41,2,1469.99,0.05,2170
767,77,2,799.99,0.05,2171
768,31,1,1632.99,0.2,2172
768,76,1,299.99,0.2,2173
769,8,1,1799.99,0.1,2174
769,6,2,469.99,0.05,2175
769,36,2,832.99,0.07,2176
770,110,1,470.99,0.05,2177
770,42,1,2299.99,0.2,2178
770,103,1,551.99,0.2,2179
770,11,2,1680.99,0.05,2180
771,13,2,269.99,0.2,2181
771,88,1,189.99,0.2,2182
772,103,1,551.99,0.07,2183
773,92,1,209.99,0.1,2184
773,14,1,269.99,0.05,2185
773,17,2,429,0.2,2186
773,33,2,469.99,0.07,2187
774,65,1,346.99,0.05,2188
774,36,2,832.99,0.05,2189
774,20,1,599.99,0.2,2190
774,73,1,749.99,0.05,2191
774,58,2,4999.99,0.1,2192
775,39,1,1499.99,0.07,2193
776,28,1,2499.99,0.2,2194
776,42,2,2299.99,0.2,2195
776,71,1,416.99,0.1,2196
776,35,1,832.99,0.1,2197
777,5,1,1320.99,0.2,2198
777,7,2,3999.99,0.2,2199
777,2,1,749.99,0.2,2200
778,64,1,489.99,0.1,2201
778,85,1,329.99,0.05,2202
779,101,1,339.99,0.05,2203
779,90,2,209.99,0.2,2204
779,47,1,5299.99,0.2,2205
779,8,1,1799.99,0.2,2206
779,85,1,329.99,0.2,2207
780,32,1,469.99,0.1,2208
781,109,2,416.99,0.05,2209
781,7,2,3999.99,0.2,2210
781,57,2,1999.99,0.1,2211
782,20,2,599.99,0.07,2212
782,57,1,1999.99,0.07,2213
782,99,1,299.99,0.07,2214
782,16,2,599.99,0.2,2215
783,92,1,209.99,0.2,2216
783,22,2,269.99,0.05,2217
783,94,1,249.99,0.05,2218
783,29,1,999.99,0.1,2219
784,22,1,269.99,0.07,2220
784,72,2,619.99,0.1,2221
784,16,1,599.99,0.2,2222
785,59,2,2599.99,0.2,2223
785,40,1,4999.99,0.07,2224
785,25,1,499.99,0.07,2225
786,80,1,761.99,0.05,2226
787,51,2,6499.99,0.07,2227
787,66,2,250.99,0.1,2228
788,48,1,1499.99,0.2,2229
788,19,1,449,0.1,2230
788,13,1,269.99,0.05,2231
789,100,2,489.99,0.2,2232
789,93,2,209.99,0.07,2233
790,62,2,3499.99,0.07,2234
790,91,1,349.99,0.1,2235
791,54,1,3199.99,0.2,2236
791,25,2,499.99,0.07,2237
792,16,2,599.99,0.2,2238
792,39,1,1499.99,0.2,2239
792,56,1,5499.99,0.2,2240
792,30,1,999.99,0.05,2241
792,2,1,749.99,0.2,2242
793,60,1,1559.99,0.05,2243
793,95,2,299.99,0.05,2244
793,75,2,599.99,0.05,2245
794,41,2,1469.99,0.05,2246
794,68,1,449.99,0.2,2247
794,17,1,429,0.07,2248
794,28,1,2499.99,0.1,2249
795,95,2,299.99,0.05,2250
795,99,2,299.99,0.05,2251
796,6,2,469.99,0.2,2252
797,11,1,1680.99,0.07,2253
797,69,1,416.99,0.05,2254
797,74,1,439.99,0.1,2255
797,54,2,3199.99,0.05,2256
797,62,2,3499.99,0.1,2257
798,23,1,299.99,0.1,2258
798,90,1,209.99,0.05,2259
798,91,2,349.99,0.07,2260
798,42,1,2299.99,0.2,2261
798,26,2,599.99,0.05,2262
799,5,2,1320.99,0.1,2263
799,34,2,469.99,0.05,2264
799,29,2,999.99,0.07,2265
799,63,1,3499.99,0.1,2266
799,58,2,4999.99,0.07,2267
800,65,2,346.99,0.1,2268
800,54,1,3199.99,0.07,2269
800,6,2,469.99,0.05,2270
800,52,1,875.99,0.1,2271
800,95,2,299.99,0.05,2272
801,101,1,339.99,0.07,2273
802,30,1,999.99,0.05,2274
802,36,2,832.99,0.2,2275
802,40,1,4999.99,0.1,2276
802,28,1,2499.99,0.05,2277
803,111,1,470.99,0.07,2278
803,52,2,875.99,0.05,2279
803,102,1,489.99,0.07,2280
803,83,2,149.99,0.05,2281
804,89,2,209.99,0.2,2282
804,53,1,749.99,0.07,2283
804,50,2,5999.99,0.05,2284
805,24,1,549.99,0.05,2285
805,33,2,469.99,0.2,2286
805,62,2,3499.99,0.2,2287
805,32,1,469.99,0.07,2288
805,6,2,469.99,0.05,2289
806,93,2,209.99,0.1,2290
806,97,1,349.99,0.2,2291
806,77,2,799.99,0.1,2292
806,82,2,659.99,0.2,2293
806,91,2,349.99,0.07,2294
807,21,2,269.99,0.2,2295
807,6,1,469.99,0.07,2296
807,3,2,999.99,0.07,2297
807,9,2,2999.99,0.2,2298
807,16,1,599.99,0.2,2299
808,96,2,349.99,0.05,2300
808,18,1,449,0.05,2301
808,85,1,329.99,0.05,2302
808,19,2,449,0.05,2303
809,78,1,647.99,0.1,2304
809,26,1,599.99,0.2,2305
809,92,2,209.99,0.1,2306
810,103,2,551.99,0.05,2307
810,100,1,489.99,0.2,2308
810,56,1,5499.99,0.05,2309
810,22,1,269.99,0.2,2310
811,45,2,869.99,0.07,2311
811,54,1,3199.99,0.2,2312
811,70,1,659.99,0.07,2313
811,66,1,250.99,0.1,2314
812,76,2,299.99,0.1,2315
812,40,1,4999.99,0.2,2316
813,96,2,349.99,0.1,2317
813,85,2,329.99,0.2,2318
813,33,2,469.99,0.2,2319
813,26,2,599.99,0.07,2320
813,71,2,416.99,0.05,2321
814,69,2,416.99,0.1,2322
814,100,1,489.99,0.1,2323
814,65,1,346.99,0.2,2324
814,83,2,149.99,0.05,2325
815,105,2,533.99,0.2,2326
815,102,2,489.99,0.2,2327
815,87,2,189.99,0.1,2328
815,23,1,299.99,0.07,2329
816,75,2,599.99,0.1,2330
816,64,2,489.99,0.2,2331
817,85,1,329.99,0.05,2332
817,105,2,533.99,0.07,2333
817,48,2,1499.99,0.05,2334
818,103,1,551.99,0.05,2335
818,44,2,539.99,0.07,2336
818,19,2,449,0.05,2337
818,48,2,1499.99,0.05,2338
819,94,1,249.99,0.2,2339
820,107,1,416.99,0.05,2340
821,102,1,489.99,0.07,2341
821,70,2,659.99,0.2,2342
821,6,1,469.99,0.2,2343
821,107,1,416.99,0.05,2344
822,53,1,749.99,0.05,2345
822,72,1,619.99,0.2,2346
823,56,2,5499.99,0.07,2347
823,86,2,149.99,0.2,2348
823,81,1,1099.99,0.2,2349
824,92,2,209.99,0.1,2350
825,19,1,449,0.1,2351
825,30,2,999.99,0.2,2352
826,45,2,869.99,0.2,2353
826,36,1,832.99,0.1,2354
827,43,1,5299.99,0.05,2355
827,41,1,1469.99,0.2,2356
827,28,1,2499.99,0.2,2357
827,108,1,449.99,0.2,2358
828,25,2,499.99,0.2,2359
828,24,1,549.99,0.2,2360
828,55,2,2699.99,0.07,2361
829,103,1,551.99,0.2,2362
829,105,2,533.99,0.1,2363
830,85,2,329.99,0.2,2364
830,100,2,489.99,0.07,2365
830,96,2,349.99,0.2,2366
831,67,1,250.99,0.2,2367
831,11,1,1680.99,0.2,2368
831,68,1,449.99,0.1,2369
832,54,1,3199.99,0.05,2370
832,45,1,869.99,0.2,2371
832,27,1,999.99,0.07,2372
832,16,2,599.99,0.1,2373
833,20,2,599.99,0.05,2374
834,54,1,3199.99,0.07,2375
834,21,1,269.99,0.05,2376
834,78,1,647.99,0.2,2377
835,65,2,346.99,0.07,2378
835,82,1,659.99,0.2,2379
835,2,1,749.99,0.05,2380
836,108,2,449.99,0.2,2381
837,51,1,6499.99,0.05,2382
837,97,1,349.99,0.1,2383
837,87,2,189.99,0.2,2384
838,28,1,2499.99,0.1,2385
838,10,1,1549,0.1,2386
838,100,2,489.99,0.05,2387
838,65,2,346.99,0.07,2388
839,55,1,2699.99,0.07,2389
839,85,1,329.99,0.1,2390
839,58,2,4999.99,0.05,2391
840,27,1,999.99,0.07,2392
840,43,1,5299.99,0.07,2393
840,106,2,449.99,0.2,2394
841,22,2,269.99,0.1,2395
841,9,1,2999.99,0.2,2396
841,11,1,1680.99,0.2,2397
841,90,2,209.99,0.07,2398
841,100,1,489.99,0.1,2399
842,81,2,1099.99,0.07,2400
842,42,1,2299.99,0.1,2401
843,72,1,619.99,0.1,2402
843,75,2,599.99,0.1,2403
843,81,1,1099.99,0.1,2404
843,23,2,299.99,0.07,2405
844,79,2,402.99,0.07,2406
844,12,1,549.99,0.1,2407
844,83,2,149.99,0.2,2408
844,48,1,1499.99,0.2,2409
844,63,2,3499.99,0.05,2410
845,16,2,599.99,0.2,2411
845,75,1,599.99,0.2,2412
845,26,2,599.99,0.05,2413
845,73,2,749.99,0.2,2414
845,88,1,189.99,0.05,2415
846,46,2,1409.99,0.05,2416
846,47,1,5299.99,0.07,2417
846,71,1,416.99,0.1,2418
846,72,2,619.99,0.05,2419
846,103,2,551.99,0.07,2420
847,61,2,4999.99,0.05,2421
848,93,1,209.99,0.07,2422
848,100,2,489.99,0.2,2423
848,88,2,189.99,0.2,2424
848,41,2,1469.99,0.07,2425
849,109,1,416.99,0.2,2426
850,101,2,339.99,0.07,2427
850,5,2,1320.99,0.07,2428
850,37,1,379.99,0.07,2429
851,30,1,999.99,0.2,2430
851,93,1,209.99,0.05,2431
852,46,2,1409.99,0.07,2432
853,99,1,299.99,0.05,2433
853,58,2,4999.99,0.2,2434
853,42,2,2299.99,0.2,2435
853,45,1,869.99,0.2,2436
853,6,1,469.99,0.05,2437
854,87,1,189.99,0.1,2438
855,18,1,449,0.1,2439
855,93,2,209.99,0.2,2440
855,89,1,209.99,0.2,2441
856,38,2,549.99,0.05,2442
857,29,1,999.99,0.2,2443
858,45,2,869.99,0.2,2444
858,5,1,1320.99,0.2,2445
858,14,1,269.99,0.07,2446
858,73,2,749.99,0.07,2447
859,38,2,549.99,0.07,2448
859,13,1,269.99,0.1,2449
859,14,2,269.99,0.1,2450
859,71,2,416.99,0.1,2451
859,36,2,832.99,0.1,2452
860,6,1,469.99,0.05,2453
860,24,2,549.99,0.2,2454
860,25,1,499.99,0.2,2455
860,58,2,4999.99,0.07,2456
860,95,2,299.99,0.05,2457
861,14,2,269.99,0.07,2458
861,62,1,3499.99,0.2,2459
862,85,1,329.99,0.05,2460
862,99,1,299.99,0.2,2461
862,49,2,3499.99,0.07,2462
863,93,2,209.99,0.1,2463
864,37,1,379.99,0.1,2464
864,65,2,346.99,0.05,2465
864,13,1,269.99,0.2,2466
865,109,2,416.99,0.1,2467
865,34,1,469.99,0.05,2468
866,88,1,189.99,0.2,2469
866,67,2,250.99,0.07,2470
866,80,1,761.99,0.07,2471
866,13,2,269.99,0.07,2472
867,101,1,339.99,0.05,2473
868,46,1,1409.99,0.07,2474
869,7,1,3999.99,0.2,2475
869,106,2,449.99,0.05,2476
869,33,1,469.99,0.05,2477
869,55,2,2699.99,0.05,2478
869,65,2,346.99,0.2,2479
870,63,1,3499.99,0.07,2480
871,106,1,449.99,0.2,2481
871,38,1,549.99,0.1,2482
871,30,2,999.99,0.2,2483
871,107,2,416.99,0.05,2484
872,62,2,3499.99,0.07,2485
872,53,1,749.99,0.1,2486
873,32,2,469.99,0.1,2487
874,56,1,5499.99,0.05,2488
874,27,2,999.99,0.05,2489
874,73,1,749.99,0.1,2490
874,77,2,799.99,0.07,2491
875,5,2,1320.99,0.1,2492
875,15,2,529.99,0.05,2493
875,14,1,269.99,0.07,2494
875,111,1,470.99,0.2,2495
876,17,2,429,0.2,2496
876,66,2,250.99,0.2,2497
876,96,1,349.99,0.07,2498
876,107,2,416.99,0.05,2499
877,73,1,749.99,0.07,2500
877,103,1,551.99,0.1,2501
878,103,1,551.99,0.2,2502
878,13,1,269.99,0.1,2503
878,6,2,469.99,0.2,2504
878,18,2,449,0.05,2505
879,100,2,489.99,0.2,2506
879,2,2,749.99,0.07,2507
879,83,2,149.99,0.2,2508
879,82,1,659.99,0.07,2509
880,28,2,2499.99,0.2,2510
880,95,1,299.99,0.1,2511
880,5,1,1320.99,0.07,2512
880,26,1,599.99,0.1,2513
880,66,1,250.99,0.2,2514
881,98,1,489.99,0.07,2515
